CMPNYCD,STOCK_HANDLING_CUSTOMER_NUMBER,STOCK_POINT,SLIP_NUMBER,LINE_NUMBER,ITEM_TYPE,F_LENS_RL_TYPE,F_LENS_LENS_CODE,F_LENS_COLOR_COAT_CODE,F_LENS_NAME,F_LENS_COLOR,F_LENS_COAT,F_LENS_CYLINDER_TYPE,F_LENS_SPHERE,F_LENS_CYLINDER,F_LENS_AXIS,F_LENS_ADDITION,F_LENS_DIAMETER,F_LENS_UNIVERSAL_PRODUCT_NAME,S_LENS_RL_TYPE,S_LENS_CODE,S_LENS_COLOR_COAT_CODE,S_LENS_NAME,S_LENS_COLOR,S_LENS_MAKER,S_LENS_NOMINAL_BASE_CURVE,S_LENS_DIAMETER,S_LENS_THICKNESS_TYPE,S_LENS_ADDITION,S_LENS_UNIVERSAL_PRODUCT_NAME,FRAME_CODE,FRAME_MAKER,FRAME_NAME,FRAME_EYE_SIZE,FRAME_DBL,FRAME_COLOR,FRAME_PARTS_TYPE,INSTRUMENT_CODE,INSTRUMENT_NAME,INSTRUMENT_PARTS_NUMBER,STOCK_IO_QUANTITY,RECEIVE_NUMBER,TRANSACTION_CODE,SUB_TRANSACTION_CODE,TRANSACTION_DATE,TRANSACTION_TIME
AA30,060000,01,77501907,0001,ST,P,360107600075,00001638,"NL16        ","        ","HARD-BA ",M,- 6.00,- 2.50,175,"    ",75,"PNL16MUV75SHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796358,32,01,20221230,0
AA30,060000,01,77501907,0002,ST,P,360107600075,00001638,"NL16        ","        ","HARD-BA ",M,- 5.75,- 2.00,165,"    ",75,"PNL16MUV75SHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796358,32,01,20221230,0
AA30,060000,01,77501912,0001,RX,P,359107106875,00001670,"NL155S5G    ","        ","HARD-VP ",M,- 3.75,- 1.50,170,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796378,31,04,20221230,0
AA30,060000,01,77501912,0002,RX,P,359107106875,00001670,"NL155S5G    ","        ","HARD-VP ",M,- 4.00,- 2.00,170,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796378,31,04,20221230,0
AA30,060000,01,77501913,0001,ST,P,359107106875,00001670,"NL155S5G    ","        ","HARD-VP ",M,- 3.75,- 1.50,170,"    ",75,"PNL155__75GEVV__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796378,32,01,20221230,0
AA30,060000,01,77501913,0002,ST,P,359107106875,00001670,"NL155S5G    ","        ","HARD-VP ",M,- 4.00,- 2.00,170,"    ",75,"PNL155__75GEVV__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796378,32,01,20221230,0
AA30,060000,01,77501915,0001,RX,P,359107100075,00001686,"SL155AS     ","        ",HARD-PBC,M,- 3.50,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796379,31,04,20221230,0
AA30,060000,01,77501915,0002,RX,P,359107100075,00001686,"SL155AS     ","        ",HARD-PBC,M,- 3.00,- 0.50,180,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796379,31,04,20221230,0
AA30,060000,01,77501916,0001,ST,P,359107100075,00001686,"SL155AS     ","        ",HARD-PBC,M,- 3.50,"      ","   ","    ",75,"PNL155__75SHVBAA    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796379,32,01,20221230,0
AA30,060000,01,77501916,0002,ST,P,359107100075,00001686,"SL155AS     ","        ",HARD-PBC,M,- 3.00,- 0.50,180,"    ",75,"PNL155__75SHVBAA    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796379,32,01,20221230,0
AA30,060000,01,77501922,0001,RX,R,360587500070,00001693,"BSCD16      ","        ","HARD-UG ",M,- 4.75,- 1.00," 70",2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795357,31,04,20221230,0
AA30,060000,01,77501923,0001,RX,R,360587500070,00001693,"BSCD16      ","        ","HARD-UG ",M,- 4.75,- 1.00," 70",2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795357,32,01,20221230,0
AA30,060000,04,77501926,0001,ST,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 4.75,- 0.50," 85","    ",75,"PNL155__75MHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796387,32,00,20221230,0
