CMPNYCD,STOCK_HANDLING_CUSTOMER_NUMBER,STOCK_POINT,SLIP_NUMBER,LINE_NUMBER,ITEM_TYPE,F_LENS_RL_TYPE,F_LENS_LENS_CODE,F_LENS_COLOR_COAT_CODE,F_LENS_NAME,F_LENS_COLOR,F_LENS_COAT,F_LENS_CYLINDER_TYPE,F_LENS_SPHERE,F_LENS_CYLINDER,F_LENS_AXIS,F_LENS_ADDITION,F_LENS_DIAMETER,F_LENS_UNIVERSAL_PRODUCT_NAME,S_LENS_RL_TYPE,S_LENS_CODE,S_LENS_COLOR_COAT_CODE,S_LENS_NAME,S_LENS_COLOR,S_LENS_MAKER,S_LENS_NOMINAL_BASE_CURVE,S_LENS_DIAMETER,S_LENS_THICKNESS_TYPE,S_LENS_ADDITION,S_LENS_UNIVERSAL_PRODUCT_NAME,FRAME_CODE,FRAME_MAKER,FRAME_NAME,FRAME_EYE_SIZE,FRAME_DBL,FRAME_COLOR,FRAME_PARTS_TYPE,INSTRUMENT_CODE,INSTRUMENT_NAME,INSTRUMENT_PARTS_NUMBER,STOCK_IO_QUANTITY,RECEIVE_NUMBER,TRANSACTION_CODE,SUB_TRANSACTION_CODE,TRANSACTION_DATE,TRANSACTION_TIME
AA30,060000,01,80646295,0002,RX,P,360100105670,00001665,"HL16HYG     ","        ","HV-SUN  ",M,- 4.50,- 0.50," 20","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793928,21,01,20221230,0
AA30,060000,01,80646296,0001,RX,R,351587506970,00001672,"BSCD15S5B   ","        ",HARD-SFT,M,+ 1.75,"      ","   ",2.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795246,21,01,20221230,0
AA30,060000,01,80646296,0002,RX,L,351587506970,00001672,"BSCD15S5B   ","        ",HARD-SFT,M,+ 1.25,"      ","   ",2.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795246,21,01,20221230,0
AA30,060000,01,80646297,0001,RX,P,360100100075,60001693,"HL16        ",G-FORE50,"HARD-UG ",M,"  0.00",- 0.50," 10","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794697,21,01,20221230,0
AA30,060000,01,80646297,0002,RX,P,360100100075,60001693,"HL16        ",G-FORE50,"HARD-UG ",M,+ 1.00,- 1.50," 10","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794697,21,01,20221230,0
AA30,060000,01,80646298,0001,RX,L,358584900070,00001672,"BAMPS67     ","        ",HARD-SFT,M,- 7.50,- 1.00," 95",2.75,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794994,21,01,20221230,0
AA30,060000,01,80646299,0001,RX,P,360107600075,60001672,"NL16        ",G-BZGN50,HARD-SFT,M,- 3.75,- 0.75," 05","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795308,21,01,20221230,0
AA30,060000,01,80646299,0002,RX,P,360107600075,60001672,"NL16        ",G-BZGN50,HARD-SFT,M,- 4.00,- 0.75,180,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795308,21,01,20221230,0
AA30,060000,01,80646300,0001,RX,P,358100100070,50001638,"HL167       ",GRN   90,"HARD-BA ",M,- 3.25,- 0.75,180,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794254,21,01,20221230,0
AA30,060000,01,80646300,0002,RX,P,358100100070,50001638,"HL167       ",GRN   90,"HARD-BA ",M,- 2.75,- 1.00,160,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794254,21,01,20221230,0
