CMPNYCD,STOCK_HANDLING_CUSTOMER_NUMBER,STOCK_POINT,SLIP_NUMBER,LINE_NUMBER,ITEM_TYPE,F_LENS_RL_TYPE,F_LENS_LENS_CODE,F_LENS_COLOR_COAT_CODE,F_LENS_NAME,F_LENS_COLOR,F_LENS_COAT,F_LENS_CYLINDER_TYPE,F_LENS_SPHERE,F_LENS_CYLINDER,F_LENS_AXIS,F_LENS_ADDITION,F_LENS_DIAMETER,F_LENS_UNIVERSAL_PRODUCT_NAME,S_LENS_RL_TYPE,S_LENS_CODE,S_LENS_COLOR_COAT_CODE,S_LENS_NAME,S_LENS_COLOR,S_LENS_MAKER,S_LENS_NOMINAL_BASE_CURVE,S_LENS_DIAMETER,S_LENS_THICKNESS_TYPE,S_LENS_ADDITION,S_LENS_UNIVERSAL_PRODUCT_NAME,FRAME_CODE,FRAME_MAKER,FRAME_NAME,FRAME_EYE_SIZE,FRAME_DBL,FRAME_COLOR,FRAME_PARTS_TYPE,INSTRUMENT_CODE,INSTRUMENT_NAME,INSTRUMENT_PARTS_NUMBER,STOCK_IO_QUANTITY,RECEIVE_NUMBER,TRANSACTION_CODE,SUB_TRANSACTION_CODE,TRANSACTION_DATE,TRANSACTION_TIME
AA30,060000,01,77501830,0001,RX,R,360584900070,00001672,"BAMPS60     ","        ",HARD-SFT,M,- 5.50,- 0.25," 65",1.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793215,31,04,20221230,0
AA30,060000,01,77501830,0002,RX,L,360584900070,00001672,"BAMPS60     ","        ",HARD-SFT,M,- 5.50,"      ","   ",1.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793215,31,04,20221230,0
AA30,060000,01,77501831,0001,RX,R,360584900070,00001672,"BAMPS60     ","        ",HARD-SFT,M,- 5.50,- 0.25," 65",1.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793215,32,01,20221230,0
AA30,060000,01,77501831,0002,RX,L,360584900070,00001672,"BAMPS60     ","        ",HARD-SFT,M,- 5.50,"      ","   ",1.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793215,32,01,20221230,0
AA30,060000,03,77501837,0001,ST,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 3.50,- 0.25,170,"    ",75,"PNL155__75MHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796349,32,00,20221230,0
AA30,060000,03,77501837,0002,ST,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 1.75,- 1.00,180,"    ",75,"PNL155__75MHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796349,32,00,20221230,0
AA30,060000,01,77501846,0001,ST,P,360107600075,00001638,"NL16        ","        ","HARD-BA ",M,- 6.00,- 2.50,175,"    ",75,"PNL16MUV75SHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796358,32,00,20221230,0
AA30,060000,01,77501846,0002,ST,P,360107600075,00001638,"NL16        ","        ","HARD-BA ",M,- 5.75,- 2.00,165,"    ",75,"PNL16MUV75SHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796358,32,00,20221230,0
AA30,060000,01,77501847,0001,RX,P,358107607075,00001638,"NL167S5O    ","        ","HARD-BA ",M,- 8.50,- 3.75,180,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793159,31,04,20221230,0
AA30,060000,01,77501847,0002,RX,P,358107607075,00001638,"NL167S5O    ","        ","HARD-BA ",M,- 5.00,- 3.00,180,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793159,31,04,20221230,0
